430  2001-02-24 01:19:09.870 24.6888 121.2123 13 3.74
431  2001-02-25 05:01:17.810 23.9347 122.4988 26 4.45
432  2001-03-01 11:56:01.0 22.5275 120.8075 17 3.82
433  2001-03-01 16:37:50.190 23.8377 120.9972 18 5
434  2001-03-11 18:24:06.910 23.5842 120.731 18 3.9
435  2001-03-12 01:47:54.50 23.583 120.7133 16 3.85
436  2001-03-19 00:55:37.400 24.7683 122.272 15 3.77
437  2001-03-23 01:03:16.0 22.7737 121.3385 26 4.12
438  2001-04-10 21:31:46.70 23.9297 122.414 19 3.97
439  2001-04-24 08:26:37.880 24.7815 122.1832 80 4.05
440  2001-04-24 14:24:49.770 23.8003 120.9308 14 3.58
441  2001-04-27 02:02:33.20 23.6307 121.0443 11 4.68
442  2001-04-29 06:37:12.20 23.5742 120.705 20 3.86
443  2001-05-01 21:55:59.420 24.2515 121.0955 16 3.95
444  2001-05-08 18:54:13.600 23.3032 121.6505 32 3.81
445  2001-05-10 04:06:35.590 23.9858 121.6967 18 3.97
446  2001-05-11 18:00:04.170 23.2327 121.4237 18 3.89
447  2001-05-13 14:57:03.920 23.936 121.0692 18 4.07
448  2001-05-13 23:38:06.430 24.4538 121.864 23 3.91
449  2001-05-23 15:05:14.530 24.047 121.7905 14 4.31
450  2001-05-27 04:30:55.840 24.4332 121.9345 28 3.65
451  2001-05-30 22:36:52.950 23.8532 120.99 19 3.65
452  2001-06-04 06:02:31.800 23.2245 121.0795 11 4.07
453  2001-06-05 04:06:19.440 23.9385 122.2525 23 3.71
454  2001-06-06 03:27:24.790 23.2202 121.0797 13 3.89
455  2001-06-10 21:26:17.550 23.1963 121.0792 26 4.3
456  2001-06-10 21:51:10.80 23.1945 121.0817 20 4.26
457  2001-06-13 13:17:54.150 24.3812 122.6065 62 5.42
458  2001-06-14 02:35:25.780 24.4188 121.928 28 5.71
459  2001-06-14 06:24:10.280 24.394 121.9055 27 3.62
460  2001-06-15 08:15:33.360 22.3328 122.2992 29 4.51
461  2001-06-16 21:07:03.990 23.1993 121.071 11 3.92
462  2001-06-17 16:02:02.460 23.9713 122.3643 19 3.63
463  2001-06-19 05:16:15.460 23.1767 121.077 11 5
464  2001-06-19 05:34:07.790 23.2097 121.0827 14 3.95
465  2001-06-19 05:43:39.170 23.1968 121.0975 12 4.83
466  2001-06-19 14:15:22.590 23.185 121.1023 31 3.76
467  2001-06-26 18:46:27.440 22.832 120.6695 23 4.22
468  2001-06-29 14:17:55.610 22.822 121.5242 17 3.7
469  2001-06-29 22:41:48.970 23.8845 121.7188 45 4.19
470  2001-06-30 04:07:37.730 24.0553 121.5427 26 4.51
471  2001-07-01 17:13:54.340 23.2167 121.0682 22 4.16
472  2001-07-09 15:20:47.630 24.011 121.7685 41 4.63
473  2001-07-13 11:33:24.280 24.43 120.9937 17 4.03
474  2001-07-14 17:09:02.320 24.203 120.9188 24 3.69
475  2001-07-15 02:07:47.300 23.0507 120.555 16 4.35
476  2001-07-16 07:20:14.250 23.5135 120.8835 18 3.67
477  2001-07-17 02:44:59.200 21.738 121.0143 36 4.19
478  2001-07-23 12:15:16.590 23.5553 121.3812 36 4.13
479  2001-07-26 02:19:41.590 24.0642 121.5142 26 4.09
480  2001-07-30 03:59:31.850 24.238 121.8997 24 3.82
481  2001-08-06 14:18:55.340 24.1182 121.8152 17 3.67
482  2001-08-07 17:27:41.20 24.1538 120.9628 32 3.42
483  2001-08-11 01:02:23.330 23.1878 121.0915 20 4.04
484  2001-08-19 01:58:26.440 22.3687 121.5798 19 4.08
485  2001-08-20 16:57:59.360 23.9767 121.5897 16 4.23
486  2001-08-31 11:33:16.810 24.1382 121.6623 17 4.24
487  2001-09-11 00:31:18.870 24.032 121.6247 31 3.89
488  2001-09-11 08:38:58.100 24.2022 121.751 14 4.6
489  2001-09-11 11:06:18.890 22.8297 120.6673 17 3.61
490  2001-09-12 01:52:33.100 24.062 121.5047 23 3.8
491  2001-09-15 10:05:44.90 23.8118 121.011 13 3.49
492  2001-09-16 12:23:34.200 24.2868 121.0588 17 3.66
493  2001-09-17 22:44:44.790 23.2763 120.6542 13 4.82
494  2001-09-22 07:02:20.80 23.2875 120.6363 13 3.89
495  2001-09-28 21:56:21.310 24.3677 121.855 24 3.65
496  2001-10-02 15:37:42.120 24.3783 122.5143 74 3.67
497  2001-10-12 08:28:31.110 23.802 120.9307 18 3.63
498  2001-10-13 20:07:05.550 23.9518 121.561 17 3.95
499  2001-10-26 10:42:39.760 23.7103 122.0215 20 4.52
500  2001-11-04 08:45:35.80 23.9362 121.0435 17 4.44
501  2001-11-25 12:44:24.340 22.4735 120.99 15 3.87
502  2001-11-27 12:11:14.720 22.7127 121.0872 30 3.86
503  2001-11-28 02:53:47.80 23.4057 122.0707 12 3.82
504  2001-11-29 07:34:12.470 24.0748 122.3152 26 4.68
505  2001-12-05 18:44:35.670 24.4432 121.948 32 3.81
506  2001-12-07 08:07:35.830 23.114 120.8037 12 4.41
507  2001-12-10 08:24:24.890 23.0188 121.01 35 4.38
508  2001-12-11 11:00:32.160 23.0112 121.0028 32 4.22
509  2001-12-12 02:36:00.720 24.8203 121.9753 27 4.15
510  2001-12-16 01:04:55.970 24.5153 122.3828 53 4.28
511  2001-12-18 04:03:00.750 23.867 122.652 12 6.6
512  2001-12-18 08:24:11.850 23.9577 122.9347 21 3.92
513  2001-12-18 10:34:45.590 23.7595 122.8078 27 4.61
514  2001-12-18 11:10:01.980 23.9295 122.6783 21 4.1
515  2001-12-18 13:21:59.320 23.9512 122.7347 18 4.09
516  2001-12-18 14:44:28.710 23.9845 122.9362 23 4.34
517  2001-12-18 15:01:13.950 24.1458 122.6798 17 3.63
518  2001-12-18 15:37:16.910 23.9827 122.8668 19 3.97
519  2001-12-18 22:41:17.450 23.7237 122.6933 28 4.65
520  2001-12-19 00:42:05.810 23.7462 122.5798 13 4.01
521  2001-12-19 18:36:23.410 23.7728 122.6628 26 4.65
522  2001-12-19 18:49:29.90 23.7235 122.705 18 4.26
523  2001-12-20 06:58:58.270 23.973 122.3375 20 3.89
524  2001-12-20 08:15:07.260 23.9658 122.351 26 4.08
525  2001-12-20 08:26:43.500 23.8335 122.6878 27 4.09
526  2001-12-20 23:29:14.630 23.98 122.9247 28 4.43
527  2001-12-22 21:40:25.840 24.1223 122.9133 32 5.12
528  2001-12-23 17:11:29.730 23.7775 122.6722 22 3.95
529  2001-12-24 04:29:05.710 24.1482 122.75 13 4.37
530  2001-12-25 10:30:38.140 23.9775 122.7938 23 3.98
531  2001-12-25 14:57:36.850 24.2357 121.193 11 3.75
532  2001-12-27 08:34:51.160 22.7163 121.0963 16 4.39
533  2001-12-28 00:41:39.230 23.9885 122.8983 20 5.05
534  2001-12-28 10:40:48.40 24.2323 121.1968 23 4.14
535  2001-12-28 11:08:36.450 24.0522 122.7403 14 4.05
536  2002-01-07 02:45:07.600 22.9758 120.8982 11 4.4
537  2002-01-08 17:00:39.250 24.3788 120.9003 16 4.71
538  2002-01-13 18:16:42.670 23.0588 121.3342 16 3.94
539  2002-01-14 16:34:16.590 24.4938 122.387 48 4.66
540  2002-01-14 18:10:30.420 24.4035 120.9803 11 4.41
541  2002-01-14 20:55:21.140 24.3927 120.9807 11 3.91
542  2002-01-15 12:47:44.110 22.8837 121.8147 26 3.89
543  2002-01-22 06:47:07.770 21.987 121.5887 35 4.59
544  2002-01-29 02:24:24.220 22.9293 121.4342 16 4.34
545  2002-02-02 10:39:24.380 24.2518 121.167 11 3.76
546  2002-02-08 10:41:34.510 24.49 122.0705 22 3.59
547  2002-02-12 03:27:25.0 23.7407 121.7227 30 5.52
548  2002-02-12 03:42:57.740 23.7815 121.6333 28 4.58
549  2002-02-12 04:00:36.270 23.7512 121.6732 31 4.21
550  2002-02-19 14:52:53.810 23.4473 120.7182 11 3.71
551  2002-02-28 20:14:42.260 23.8013 122.8952 22 4.2
552  2002-03-01 07:50:16.210 23.1002 120.792 11 3.85
553  2002-03-01 08:47:45.80 23.1002 120.7955 11 4.48
554  2002-03-01 22:02:01.750 24.4158 121.9332 22 3.67
555  2002-03-02 08:48:30.540 23.1008 120.8023 31 4.52
556  2002-03-04 09:04:26.560 23.769 121.4423 28 4.27
557  2002-03-09 16:35:16.530 21.381 121.2938 32 3.79
558  2002-03-11 07:49:51.190 24.5623 122.5825 14 3.84
559  2002-03-14 11:25:51.910 23.4003 120.6588 13 4.09
560  2002-03-18 16:38:44.100 24.8322 122.627 21 4.41
561  2002-03-20 08:04:05.990 23.7907 121.628 27 3.55
562  2002-03-23 18:53:20.730 23.9327 121.095 11 3.52
563  2002-03-26 16:25:06.150 24.7607 121.7188 46 4.05
564  2002-03-29 04:53:37.320 22.5602 121.3682 29 3.88
565  2002-03-30 18:44:09.560 23.953 122.3663 18 3.74
566  2002-03-31 06:52:49.950 24.1398 122.1915 46 7.1
567  2002-03-31 15:42:35.140 24.1725 122.2528 24 3.72
568  2002-03-31 17:09:36.500 24.3927 121.8735 23 4.3
569  2002-03-31 22:09:45.600 24.3795 121.9402 19 4
570  2002-04-01 16:36:06.960 24.4705 121.926 26 3.89
571  2002-04-03 06:47:36.0 24.1397 122.3242 33 4.67
572  2002-04-03 18:06:10.790 24.3222 121.8682 21 4.99
573  2002-04-03 20:37:05.510 24.5445 121.9715 11 4.1
574  2002-04-04 12:58:55.740 24.2242 121.7337 15 3.84
575  2002-04-04 13:04:49.580 24.3152 121.7862 20 4.24
576  2002-04-05 21:54:26.150 24.3673 122.0093 30 3.92
577  2002-04-06 01:15:13.460 24.6775 122.0613 13 3.91
578  2002-04-06 04:05:46.890 23.8113 122.6872 16 4.09
579  2002-04-07 23:20:45.290 24.275 121.8463 20 4.35
580  2002-04-09 12:57:07.860 24.0895 122.2832 31 4.3
581  2002-04-10 04:56:46.770 24.2008 122.2592 28 4.13
582  2002-04-10 16:10:20.770 24.291 121.8193 25 3.6
583  2002-04-12 01:13:45.180 23.0042 120.599 16 3.69
584  2002-04-14 11:24:19.870 24.036 122.2177 24 3.9
585  2002-04-14 16:08:04.760 24.3808 121.9863 21 4.15
586  2002-04-14 17:44:08.600 24.4688 121.8868 31 3.85
587  2002-04-14 19:21:16.650 24.8097 122.0232 27 4.27
588  2002-04-15 18:46:10.100 24.7922 122.022 11 4.18
589  2002-04-15 19:16:20.460 22.1073 121.4672 36 4.26
590  2002-04-16 15:42:13.370 24.1438 121.6892 12 3.69
591  2002-04-17 14:46:48.460 24.378 122.0463 25 3.97
592  2002-04-18 09:57:06.840 24.2775 121.8225 19 3.76
593  2002-04-19 07:19:11.500 24.4962 121.9787 15 3.82
594  2002-04-20 08:48:00.20 22.8258 121.6303 15 4.81
595  2002-04-22 15:14:30.560 24.3377 122.0193 27 4.54
596  2002-04-24 18:41:05.970 21.8837 122.0235 26 4.07
597  2002-04-27 10:43:39.210 23.8152 122.3648 31 3.68
598  2002-04-28 04:37:25.330 22.8887 121.3545 19 4.08
599  2002-04-29 02:02:00.710 24.3832 121.9015 17 3.94
600  2002-05-01 14:41:50.220 24.7923 122.0442 16 3.86
601  2002-05-03 23:52:49.310 24.8458 122.1808 13 3.92
602  2002-05-05 08:54:32.470 24.3312 122.0885 37 3.69
603  2002-05-05 09:55:46.320 24.4202 121.9312 30 3.86
604  2002-05-05 19:01:53.550 24.3197 121.928 30 3.86
605  2002-05-06 00:19:02.940 23.9747 122.4338 31 3.91
606  2002-05-06 04:40:52.20 24.1772 121.6988 24 3.89
607  2002-05-10 04:17:12.920 22.3398 121.3647 36 4.9
608  2002-05-10 11:08:54.970 23.7145 122.8005 26 5
609  2002-05-13 13:29:03.220 21.8727 120.6313 39 4.41
610  2002-05-14 08:16:08.290 23.9632 122.3727 36 3.81
611  2002-05-15 03:46:05.910 24.651 121.8718 17 5.97
612  2002-05-15 04:42:41.260 24.657 121.8437 21 4.62
613  2002-05-15 12:08:32.840 24.663 121.8753 18 3.97
614  2002-05-18 01:10:04.200 24.228 121.7317 16 3.86
615  2002-05-18 01:40:41.20 24.2225 121.7348 22 3.93
616  2002-05-18 05:49:38.820 24.2272 121.7265 29 3.75
617  2002-05-20 09:49:44.980 24.4358 121.8535 24 4.34
618  2002-05-27 08:55:24.800 22.8833 121.135 18 3.91
619  2002-05-28 16:45:14.970 23.913 122.3968 27 5.83
620  2002-05-30 06:53:40.150 24.8732 121.9495 90 4.94
621  2002-05-30 17:27:27.350 22.7873 121.418 26 4.32
622  2002-06-01 10:21:29.990 23.5755 122.0007 27 3.95
623  2002-06-02 15:03:56.930 24.4073 121.9148 30 3.54
624  2002-06-03 15:25:49.800 24.784 122.0893 17 4.3
625  2002-06-04 02:03:45.570 22.159 121.0558 31 3.88
626  2002-06-13 01:23:56.550 24.5573 121.885 14 3.62
627  2002-06-13 20:40:27.830 24.7752 122.1325 16 5.04
628  2002-06-14 07:22:23.290 23.5067 121.6532 37 4.67
629  2002-06-14 10:48:58.570 23.1672 122.0572 31 3.61
630  2002-06-14 12:52:53.290 23.4987 121.607 44 4.12
631  2002-06-15 00:42:49.160 24.1918 121.7358 13 3.93
632  2002-06-15 07:27:44.470 24.677 121.861 20 3.73
633  2002-06-16 10:41:42.240 24.818 122.0817 23 4.91
634  2002-06-16 13:06:13.390 24.8075 122.0402 26 4.75
635  2002-06-17 05:03:40.110 24.023 121.7327 24 3.54
636  2002-06-17 14:03:02.560 23.2267 121.3715 17 4.14
637  2002-06-17 20:20:08.730 24.7867 122.1288 17 4.36
638  2002-06-19 10:38:04.70 24.8512 122.0218 15 4.35
639  2002-06-20 05:30:41.940 24.7245 122.2452 21 3.86
640  2002-06-20 12:19:51.70 22.7655 120.9 14 4.02
641  2002-06-20 19:50:46.520 23.4728 122.1055 38 3.8
642  2002-06-21 20:51:38.880 22.1202 121.0772 19 3.91
643  2002-06-22 21:54:41.940 24.3162 121.7945 13 3.54
644  2002-06-23 09:19:58.390 22.5203 119.9987 23 3.79
645  2002-06-24 01:12:21.170 24.0333 121.5408 23 4.2
646  2002-06-25 07:42:40.280 23.5997 121.6468 16 3.54
647  2002-07-07 10:01:08.260 24.0615 121.3962 46 3.73
648  2002-07-11 07:36:22.570 23.9353 122.4147 30 5.69
649  2002-07-11 09:11:08.740 23.9667 122.296 24 4.2
650  2002-07-13 12:07:05.870 23.8028 122.6823 27 4.62
651  2002-07-16 16:12:30.330 24.0115 122.354 29 3.84
652  2002-07-17 16:57:21.370 23.9913 122.2012 27 4.79
653  2002-07-17 17:22:48.620 23.9075 122.268 26 4.07
654  2002-07-17 19:14:41.900 23.3258 122.149 11 4.69
655  2002-07-18 04:52:31.520 21.9043 120.0822 46 4.46
656  2002-08-03 22:22:18.740 24.928 122.0747 20 4.31
657  2002-08-07 11:23:52.910 24.4462 121.8885 20 3.37
658  2002-08-09 09:31:00.970 23.9565 122.3498 27 4.15
659  2002-08-10 09:03:15.610 24.1307 121.6973 18 4.67
660  2002-08-11 02:42:11.80 24.1407 121.6707 14 3.7
661  2002-08-11 07:46:40.800 23.5658 121.3947 21 3.85
662  2002-08-11 20:57:27.220 23.3498 120.4548 15 3.6
663  2002-08-14 23:28:56.770 24.4248 121.9462 21 4.32
664  2002-08-22 08:49:23.720 23.8668 122.5845 26 4.16
665  2002-08-23 02:32:05.560 24.3852 121.9742 31 3.72
666  2002-08-26 15:32:10.520 24.1588 122.5068 48 4.66
667  2002-08-28 17:05:34.60 22.2608 121.372 31 5.39
668  2002-08-28 20:35:13.870 24.1037 121.7893 12 3.62
669  2002-08-29 13:36:33.410 23.853 121.0122 21 4.13
670  2002-08-29 15:53:34.820 22.4705 121.0013 26 4.03
671  2002-08-29 20:05:53.0 24.8037 121.8083 79 4.67
672  2002-09-01 05:56:21.40 23.9248 122.43 30 5.4
673  2002-09-01 07:07:35.470 23.9687 122.3737 31 5.17
674  2002-09-06 11:02:01.990 23.8897 120.7287 23 4.65
675  2002-09-07 22:10:30.900 22.8577 121.5947 11 3.68
676  2002-09-07 22:59:32.850 24.4477 121.6887 45 4.61
677  2002-09-10 08:38:14.940 24.8673 122.0112 92 4.72
678  2002-09-15 01:06:53.420 23.9198 122.531 26 4.88
679  2002-09-17 20:26:11.760 24.454 122.967 116 4.34
680  2002-09-18 02:21:09.600 22.0142 121.5175 35 4.76
681  2002-09-24 22:43:22.890 22.669 121.0757 19 4.62
682  2002-09-25 18:44:09.650 23.8952 122.3085 32 3.78
683  2002-09-27 05:07:47.900 24.163 120.9533 17 4.03
684  2002-09-28 19:20:17.620 23.972 122.435 28 3.87
685  2002-09-30 08:35:13.530 23.328 120.6142 15 4.66
686  2002-09-30 23:50:14.160 23.3467 120.6307 15 3.61
687  2002-10-04 00:15:44.880 24.9532 122.456 110 3.9
688  2002-10-06 23:38:33.830 24.2953 122.1023 31 4.22
689  2002-10-07 00:55:48.440 23.8225 121.015 17 3.84
690  2002-10-09 11:54:41.390 22.5817 121.3368 27 4.03
691  2002-10-11 22:39:41.650 24.2272 121.7608 26 3.94
692  2002-10-13 03:43:28.520 22.5373 121.315 32 4.36
693  2002-10-14 20:48:59.810 22.0963 121.3212 19 3.86
694  2002-10-18 06:43:20.540 24.2312 121.7715 17 4.29
695  2002-10-18 08:04:58.240 24.2223 121.7593 17 4.3
696  2002-10-18 08:45:22.520 24.233 121.7577 21 4.08
697  2002-10-18 10:11:30.990 24.2203 121.7507 21 3.82
698  2002-10-20 21:25:52.560 24.2035 121.76 15 4.38
699  2002-10-20 22:19:47.340 24.2127 121.751 26 4.21
700  2002-10-20 22:32:58.290 24.2068 121.7567 17 4.22
701  2002-10-21 10:49:42.380 22.8175 121.475 109 4.04
702  2002-10-22 13:55:56.10 24.3568 122.065 30 4.01
703  2002-10-27 09:55:59.550 24.245 121.7673 12 3.94
704  2002-10-28 10:24:53.920 24.0343 121.6418 11 3.77
705  2002-10-31 21:15:52.200 21.9845 121.3507 19 4.43
706  2002-10-31 22:31:06.890 24.3872 122.003 19 3.87
707  2002-11-01 19:13:29.70 24.418 121.9082 29 3.88
708  2002-11-02 17:13:40.460 24.2102 121.7317 20 3.68
709  2002-11-07 19:27:53.740 23.9015 122.4203 27 4.03
710  2002-11-07 19:34:08.400 23.8838 122.4208 27 4.34
711  2002-11-10 00:07:04.980 24.8893 121.8427 118 4.64
712  2002-11-10 12:19:26.860 23.9618 122.4345 32 3.94
713  2002-11-11 19:33:49.930 23.9403 122.368 25 3.84
714  2002-11-14 15:26:03.430 24.4668 121.858 28 3.83
715  2002-11-22 13:27:34.590 23.0987 121.3373 35 3.7
716  2002-11-26 05:40:12.20 23.291 120.93 11 3.75
717  2002-11-26 15:29:42.790 23.7337 122.5188 21 4.5
718  2002-12-01 12:35:16.150 23.9453 122.259 19 4.14
719  2002-12-03 23:58:08.850 23.424 122.045 31 3.81
720  2002-12-04 00:06:09.750 22.9152 121.2478 13 3.71
721  2002-12-07 03:45:12.0 21.4215 121.9298 36 4.94
722  2002-12-10 08:29:10.40 23.388 120.5182 12 4.01
723  2002-12-13 01:30:25.350 23.1732 121.6487 42 4.22
724  2002-12-16 00:59:46.470 24.0498 121.5995 28 3.71
725  2002-12-21 06:09:14.470 21.5343 121.3675 21 4.68
726  2002-12-22 01:25:14.330 22.6338 121.3452 25 4
727  2002-12-23 11:54:17.210 23.2745 121.5253 28 4.29
728  2002-12-25 07:01:30.140 24.4645 121.828 55 4.86
729  2002-12-31 16:36:48.270 23.3097 121.0362 13 3.66
730  2003-01-03 22:27:22.810 24.7828 121.921 12 3.95
731  2003-01-17 13:23:33.720 23.5958 120.5743 14 4.1
732  2003-01-19 19:46:02.160 23.0545 121.3852 21 3.95
733  2003-01-26 18:59:22.310 23.0397 120.881 14 4.35
734  2003-01-26 19:07:12.40 23.031 120.8753 17 4.33
735  2003-02-09 05:21:03.520 24.0022 121.0428 21 4.21
736  2003-02-09 18:57:41.920 23.9705 122.2373 21 4.34
737  2003-02-11 03:05:17.520 23.0412 120.607 13 3.81
738  2003-02-19 19:11:13.400 21.9853 121.5335 33 4.39
739  2003-02-20 05:44:51.480 22.6902 121.3357 95 3.88
740  2003-02-24 05:52:51.840 22.1153 121.2767 24 3.95
741  2003-02-28 12:04:57.300 24.401 121.9552 26 4.03
742  2003-03-02 03:25:44.610 23.815 121.9025 24 3.91
743  2003-03-05 21:24:45.50 23.7552 121.744 41 3.79
744  2003-03-07 14:41:36.820 23.9142 121.58 52 3.82
745  2003-03-13 12:56:22.660 22.8085 122.3072 11 3.82
746  2003-03-24 13:39:01.760 24.2685 121.8282 36 3.74
747  2003-03-27 23:38:43.340 23.9675 122.4262 36 4.4
748  2003-03-29 12:27:17.20 22.007 121.576 26 4.11
749  2003-03-30 04:28:26.760 23.3727 121.5347 24 3.61
750  2003-03-31 06:13:03.210 23.4055 120.519 14 3.8
751  2003-04-01 11:39:58.900 22.999 121.3497 21 4.05
752  2003-04-02 19:08:42.270 23.9382 122.4012 36 4.63
753  2003-04-03 06:59:33.500 23.153 120.485 17 4.26
754  2003-04-03 20:38:28.700 21.4935 121.0648 23 3.71
755  2003-04-12 11:58:29.470 23.9637 122.4587 28 4.01
756  2003-04-15 22:19:14.910 24.1605 121.9813 51 3.76
757  2003-04-23 06:47:34.140 24.4575 121.8882 20 3.53
758  2003-04-28 20:38:22.660 23.7118 122.569 29 3.81
759  2003-05-02 03:26:00.120 21.8228 120.203 40 4.39
760  2003-05-02 13:01:26.210 25.0667 122.4272 17 3.91
761  2003-05-02 18:29:13.600 24.7325 122.6367 115 3.89
762  2003-05-06 22:45:41.990 21.02 120.9487 50 4.06
763  2003-05-10 05:17:07.930 22.3045 120.8048 37 4.13
764  2003-05-15 01:17:42.420 25.0585 122.5198 32 5.16
765  2003-05-16 23:42:44.400 25.0135 122.3933 14 3.83
766  2003-05-18 03:28:24.860 25.0338 122.4622 18 4.64
767  2003-05-18 10:00:05.950 22.3165 121.1658 36 3.66
768  2003-05-23 03:11:38.500 25.041 122.454 18 4.28
769  2003-05-25 23:12:01.530 22.604 121.6668 14 4.01
770  2003-05-26 09:25:16.720 24.6988 121.6822 56 3.93
771  2003-05-29 00:57:49.760 23.1747 121.061 13 3.61
772  2003-05-31 15:38:12.150 23.0077 121.357 19 4.54
773  2003-06-05 11:52:00.400 22.5803 120.6588 16 3.6
774  2003-06-05 22:53:05.860 23.9048 122.8375 12 4.34
775  2003-06-06 14:21:41.690 23.061 121.316 22 3.72
776  2003-06-07 05:38:11.90 24.1768 121.7268 52 3.54
777  2003-06-09 01:52:50.570 24.3703 122.0233 23 5.61
778  2003-06-09 04:41:38.100 24.3815 121.9705 26 3.45
779  2003-06-09 05:08:04.680 24.3802 121.8513 12 4.8
780  2003-06-09 06:40:41.540 24.3302 121.9932 22 3.44
781  2003-06-09 16:12:35.310 24.3703 122.0272 24 3.78
782  2003-06-10 08:40:32.50 23.5037 121.6992 36 5.8
783  2003-06-12 03:58:52.710 23.4877 121.6638 36 4.32
784  2003-06-12 04:28:25.330 23.4993 121.6443 29 3.42
785  2003-06-12 13:41:14.190 24.3695 121.836 15 4.25
786  2003-06-13 02:48:51.690 24.8627 122.1598 90 3.7
787  2003-06-13 09:30:33.690 23.3862 121.686 26 3.93
788  2003-06-13 13:20:26.110 24.1928 122.3327 57 4.3
789  2003-06-16 18:33:38.850 23.5425 121.6538 36 5.32
790  2003-06-23 08:35:16.690 24.0098 122.2403 29 4.45
791  2003-07-01 03:01:26.690 21.4052 121.424 72 4.19
792  2003-07-04 11:48:02.840 21.8485 121.3333 54 4.33
793  2003-07-09 07:32:54.90 23.4877 121.4597 35 3.97
794  2003-07-12 19:17:34.720 23.0437 121.3367 19 3.96
795  2003-07-13 14:13:31.440 24.3245 121.8162 15 3.88
796  2003-07-13 15:06:30.80 24.461 121.8965 22 4.17
797  2003-07-14 05:18:51.430 24.0702 121.6565 13 3.84
798  2003-07-18 02:41:20.260 24.585 121.8368 72 4.23
799  2003-07-25 03:10:30.510 24.6945 122.4245 96 4.38
800  2003-07-29 15:43:13.160 23.4817 120.7155 14 3.69
801  2003-07-30 18:36:31.290 23.924 122.463 27 4.82
802  2003-08-03 06:07:28.680 24.1135 121.8262 20 3.82
803  2003-08-03 11:35:23.870 24.2125 121.652 51 4.61
804  2003-08-06 12:23:08.460 23.9763 121.5748 16 4.65
805  2003-08-11 16:30:13.810 24.5925 121.5595 55 4.74
806  2003-08-12 19:19:10.430 24.0023 122.0018 34 3.46
807  2003-08-22 21:05:22.210 24.2998 122.7135 66 3.97
808  2003-08-23 11:31:04.60 23.8223 121.748 25 3.93
809  2003-08-30 16:52:22.850 24.2538 122.4853 62 3.82
810  2003-09-06 14:47:12.360 22.0127 121.5268 32 4.49
811  2003-09-09 05:51:26.420 23.7003 121.6203 41 3.86
812  2003-09-10 22:55:06.60 22.709 121.3993 77 4.86
813  2003-09-11 07:07:17.740 24.2062 122.2852 47 4.05
814  2003-09-24 01:08:32.120 21.8917 120.5938 41 4.54
815  2003-09-26 10:05:55.820 23.9408 122.4615 34 4.02
816  2003-10-03 04:47:38.520 24.2713 120.877 34 3.68
817  2003-10-03 08:43:59.780 23.9872 122.3592 31 3.85
818  2003-10-07 18:36:22.600 24.0192 122.3755 19 3.91
819  2003-10-10 11:23:49.270 22.3563 121.0163 25 4.41
820  2003-10-10 12:51:09.970 24.0067 122.5552 57 4.21
821  2003-10-11 04:41:09.340 24.398 122.977 81 4.01
822  2003-10-13 15:12:09.300 23.953 122.3578 26 3.92
823  2003-10-15 03:43:18.900 22.8013 121.3568 31 3.86
824  2003-10-18 13:14:13.830 21.7032 121.3968 29 4.03
825  2003-10-18 21:20:48.340 23.8732 121.5885 59 3.66
826  2003-10-30 09:13:15.490 24.5432 122.566 97 4.2
827  2003-11-06 13:58:44.420 23.1242 120.4508 17 4.55
828  2003-11-07 08:41:58.250 23.2707 120.7063 16 3.84
829  2003-11-09 05:35:50.540 24.8262 121.887 82 4.32
830  2003-11-12 00:02:35.910 24.4533 121.953 28 4.85
831  2003-11-14 10:12:45.700 23.1328 120.4545 16 3.89
832  2003-11-14 15:54:02.830 24.0873 121.7115 40 4.35
833  2003-11-14 18:11:21.190 23.156 120.376 19 3.91
834  2003-11-24 09:01:41.80 24.2048 122.5168 44 3.81
835  2003-12-06 06:34:57.740 23.0748 121.3607 37 4.68
836  2003-12-08 22:04:06.140 23.4612 121.3287 17 4.14
837  2003-12-09 00:56:11.380 22.416 121.0823 30 3.69
838  2003-12-10 04:32:59.920 23.1122 121.3125 19 3.74
839  2003-12-10 04:38:13.520 23.0667 121.3982 18 6.58
840  2003-12-10 06:41:29.50 22.9368 121.2993 22 4.4
841  2003-12-10 07:49:39.580 22.9982 121.3428 22 4.24
842  2003-12-10 08:10:31.690 22.859 121.351 19 4.26
843  2003-12-10 08:27:42.650 22.8385 121.4072 31 3.96
844  2003-12-10 08:35:30.910 22.8368 121.3683 22 3.99
845  2003-12-10 08:46:45.570 22.8702 121.3628 13 4.9
846  2003-12-10 09:33:23.990 22.9263 121.3038 22 3.58
847  2003-12-10 16:35:59.290 23.077 121.2963 16 4.07
848  2003-12-10 16:47:47.530 22.8867 121.4015 18 3.68
849  2003-12-10 20:50:08.840 23.1465 121.2953 16 3.74
850  2003-12-11 00:01:50.580 22.7917 121.3917 31 5.29
851  2003-12-11 02:22:15.530 22.9622 121.24 17 4.12
852  2003-12-11 08:08:19.680 22.8295 121.2795 26 3.92
853  2003-12-11 16:12:04.520 22.79 121.4222 24 3.82
854  2003-12-11 19:04:59.890 22.9408 121.2938 17 4.18
855  2003-12-11 22:49:28.420 23.0455 121.196 18 4.61
856  2003-12-11 22:53:29.760 23.0527 121.1945 18 4.43
857  2003-12-11 22:57:15.410 23.0512 121.1923 13 4.32
858  2003-12-12 02:11:23.630 23.0435 121.1805 14 3.59
